misc_Age,misc_CrdY,misc_CrdR,misc_Fls,misc_Fld,misc_Off,misc_Recov,misc_PKwon,misc_PKcon,misc_OG,misc_Int,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_KP,passing_PPA,passing_PrgP,playingtime_MP,playingtime_Starts,playingtime_Subs,playingtime_PPM,playingtime_+/-90,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,possession_PrgC,possession_PrgR,possession_PrgDist,possession_Mis,possession_Dis,possession_Succ%,shooting_Gls,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_xG,shooting_npxG/Sh,stats_G-PK,stats_npxG+xAG,stats_Gls.1,stats_Ast.1,stats_xG.1,stats_xAG.1,pca_possession_Carries,pca_possession_Succ,misc_Pos_DF,misc_Pos_FW,misc_Pos_GK,misc_Pos_MF,misc_Comp_Belgian Pro League,misc_Comp_Eredivise,misc_Comp_Primeira Liga Portugal,misc_Comp_de Bundesliga,misc_Comp_eng Premier League,misc_Comp_es La Liga,misc_Comp_fr Ligue 1,misc_Comp_it Serie A,misc_Nation_0,misc_Nation_al ALB,misc_Nation_am ARM,misc_Nation_ao ANG,misc_Nation_ar ARG,misc_Nation_at AUT,misc_Nation_au AUS,misc_Nation_ba BIH,misc_Nation_be BEL,misc_Nation_bf BFA,misc_Nation_bg BUL,misc_Nation_bj BEN,misc_Nation_br BRA,misc_Nation_ca CAN,misc_Nation_cd COD,misc_Nation_cf CTA,misc_Nation_cg CGO,misc_Nation_ch SUI,misc_Nation_ci CIV,misc_Nation_cl CHI,misc_Nation_cm CMR,misc_Nation_cn CHN,misc_Nation_co COL,misc_Nation_cr CRC,misc_Nation_cv CPV,misc_Nation_cw CUW,misc_Nation_cy CYP,misc_Nation_cz CZE,misc_Nation_de GER,misc_Nation_dk DEN,misc_Nation_do DOM,misc_Nation_dz ALG,misc_Nation_ec ECU,misc_Nation_ee EST,misc_Nation_eg EGY,misc_Nation_eng ENG,misc_Nation_es ESP,misc_Nation_fi FIN,misc_Nation_fr FRA,misc_Nation_ga GAB,misc_Nation_ge GEO,misc_Nation_gh GHA,misc_Nation_gm GAM,misc_Nation_gn GUI,misc_Nation_gp GLP,misc_Nation_gq EQG,misc_Nation_gr GRE,misc_Nation_gw GNB,misc_Nation_hn HON,misc_Nation_hr CRO,misc_Nation_ht HAI,misc_Nation_hu HUN,misc_Nation_id IDN,misc_Nation_ie IRL,misc_Nation_il ISR,misc_Nation_ir IRN,misc_Nation_is ISL,misc_Nation_it ITA,misc_Nation_jm JAM,misc_Nation_jp JPN,misc_Nation_ke KEN,misc_Nation_km COM,misc_Nation_kr KOR,misc_Nation_lu LUX,misc_Nation_ly LBY,misc_Nation_ma MAR,misc_Nation_me MNE,misc_Nation_mk MKD,misc_Nation_ml MLI,misc_Nation_mq MTQ,misc_Nation_mr MTN,misc_Nation_mt MLT,misc_Nation_mx MEX,misc_Nation_mz MOZ,misc_Nation_ng NGA,misc_Nation_nir NIR,misc_Nation_nl NED,misc_Nation_no NOR,misc_Nation_nz NZL,misc_Nation_pa PAN,misc_Nation_pe PER,misc_Nation_pl POL,misc_Nation_ps PLE,misc_Nation_pt POR,misc_Nation_py PAR,misc_Nation_ro ROU,misc_Nation_rs SRB,misc_Nation_ru RUS,misc_Nation_sct SCO,misc_Nation_se SWE,misc_Nation_si SVN,misc_Nation_sk SVK,misc_Nation_sl SLE,misc_Nation_sn SEN,misc_Nation_sr SUR,misc_Nation_sy SYR,misc_Nation_tg TOG,misc_Nation_tn TUN,misc_Nation_tr TUR,misc_Nation_ua UKR,misc_Nation_us USA,misc_Nation_uy URU,misc_Nation_uz UZB,misc_Nation_ve VEN,misc_Nation_wls WAL,misc_Nation_xk KVX,misc_Nation_za RSA,misc_Nation_zm ZAM,misc_Nation_zw ZIM,fee
28,1,0,4.0,8.0,0.0,12.0,0.0,0.0,0,0.0,65.4,0.0,0.0,0.0,1.0,0.0,12.0,6,2,4,1.17,0.0,2.4,2.8,-0.4,-0.2,9.0,4.0,313.0,1.0,0.0,25.0,0,14.3,3.48,0.5,0.0,0.0,26.9,0.3,0.04,0,0.3,0.0,0.0,0.13,0.02,-2.153416382105095,-1.3190299796559624,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0
26,0,0,6.0,13.0,0.0,22.0,0.0,0.0,0,1.0,70.0,0.0,0.4,0.6,8.0,4.0,13.0,15,3,12,1.27,0.0,5.7,6.7,-1.0,-0.18,3.0,19.0,126.0,14.0,8.0,27.3,2,40.0,2.68,1.07,0.13,0.33,13.7,1.7,0.12,2,2.2,0.36,0.0,0.31,0.08,-1.9381338938168426,-0.9512954835524003,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900000.0
23,4,0,24.0,19.0,10.0,69.0,1.0,0.0,0,7.0,69.2,0.0,2.4,2.1,23.0,21.0,33.0,26,15,11,1.0,0.06,26.6,19.0,7.6,0.47,58.0,126.0,1553.0,39.0,22.0,47.6,6,34.9,2.67,0.93,0.12,0.33,18.1,6.6,0.14,5,8.2,0.37,0.0,0.41,0.15,-0.824159655987472,1.6753565013478922,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10800000.0
21,4,0,31.0,13.0,2.0,155.0,0.0,0.0,1,54.0,81.5,0.0,0.4,0.9,8.0,10.0,150.0,31,31,0,1.1,-0.36,44.5,49.7,-5.3,-0.17,56.0,44.0,3505.0,30.0,10.0,60.0,2,25.0,0.53,0.13,0.13,0.5,17.2,2.1,0.13,2,2.5,0.07,0.0,0.07,0.01,3.2221000801741675,-0.20171391315576676,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18600000.0
22,0,0,22.0,12.0,4.0,28.0,1.0,0.0,0,5.0,70.6,1.0,0.7,0.2,9.0,1.0,11.0,22,12,10,1.77,0.95,20.0,8.2,11.8,1.02,12.0,66.0,266.0,33.0,7.0,33.3,6,40.6,2.77,1.13,0.19,0.46,10.7,5.9,0.18,6,6.6,0.52,0.09,0.51,0.06,-1.5594822451479071,-0.550329746015621,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41000000.0
24,6,0,27.0,36.0,8.0,101.0,1.0,0.0,0,5.0,64.9,5.0,4.6,3.3,45.0,38.0,83.0,28,23,5,1.03,-0.93,17.7,29.9,-12.2,-0.6,62.0,142.0,2135.0,44.0,23.0,35.9,4,40.0,1.97,0.79,0.1,0.25,17.5,4.3,0.09,4,8.1,0.2,0.25,0.21,0.22,0.45702655441370216,2.3366768560797873,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0
25,6,0,41.0,53.0,1.0,225.0,0.0,0.0,0,37.0,84.9,3.0,2.1,2.7,22.0,36.0,193.0,35,34,1,1.49,0.03,40.3,43.4,-3.1,-0.09,77.0,88.0,3834.0,62.0,35.0,58.6,5,24.0,0.77,0.18,0.08,0.33,19.2,5.1,0.11,2,4.9,0.15,0.09,0.16,0.06,4.909194011380336,1.3259373276182436,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0
23,2,0,4.0,12.0,2.0,22.0,0.0,0.0,0,3.0,82.8,0.0,0.1,0.4,2.0,2.0,10.0,8,5,3,0.38,-2.65,3.3,11.9,-8.5,-1.74,2.0,17.0,200.0,15.0,8.0,50.0,0,0.0,1.02,0.0,0.0,0.0,28.5,0.1,0.03,0,0.3,0.0,0.0,0.03,0.03,-1.837675630841111,-0.9741093327705772,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710000.0
27,10,2,35.0,56.0,17.0,60.0,1.0,0.0,0,5.0,68.5,2.0,1.7,0.9,16.0,6.0,22.0,27,19,8,1.07,0.24,26.1,23.9,2.1,0.1,26.0,93.0,716.0,71.0,35.0,25.6,7,33.8,3.15,1.07,0.11,0.32,14.9,9.1,0.15,7,10.8,0.34,0.1,0.44,0.08,-0.8747162720441712,0.6609729549635273,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0
21,5,0,44.0,7.0,4.0,100.0,0.0,0.0,0,28.0,83.9,2.0,3.3,2.4,27.0,16.0,79.0,34,18,16,2.18,0.9,38.2,17.5,20.6,1.09,35.0,110.0,1255.0,38.0,22.0,82.6,5,48.3,1.53,0.74,0.17,0.36,10.7,4.9,0.17,5,8.3,0.26,0.11,0.26,0.18,0.36079934960321336,-0.319266569671043,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21900000.0
22,5,0,19.0,15.0,0.0,85.0,0.0,0.0,0,16.0,86.5,1.0,0.9,1.4,7.0,8.0,96.0,24,12,12,1.88,0.87,28.5,18.6,10.0,0.66,20.0,23.0,1319.0,20.0,9.0,56.5,0,0.0,0.13,0.0,0.0,0.0,21.6,0.2,0.08,0,1.0,0.0,0.07,0.01,0.06,0.8075844060265127,-0.30287914403357885,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000000.0
23,6,1,37.0,21.0,1.0,199.0,0.0,0.0,0,35.0,82.5,0.0,1.4,1.0,24.0,13.0,136.0,24,24,0,0.96,-0.33,30.2,33.1,-2.9,-0.12,19.0,20.0,1555.0,28.0,18.0,34.8,0,0.0,0.17,0.0,0.0,0.0,27.5,0.1,0.03,0,1.5,0.0,0.0,0.0,0.06,2.028766293082979,-0.39711039312074164,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26900000.0
26,6,0,41.0,42.0,11.0,71.0,1.0,0.0,0,6.0,70.7,2.0,3.5,3.6,29.0,28.0,41.0,27,22,5,1.33,-0.39,30.1,25.9,4.2,0.21,47.0,139.0,1311.0,43.0,15.0,36.8,3,34.5,2.69,0.93,0.05,0.16,15.8,7.9,0.14,3,10.6,0.15,0.1,0.39,0.17,-0.045609436800211664,1.200242126335883,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0
25,10,1,40.0,19.0,2.0,202.0,0.0,0.0,0,23.0,88.1,2.0,2.4,1.6,29.0,16.0,164.0,37,34,3,0.62,-0.99,36.0,63.5,-27.4,-0.82,64.0,29.0,3091.0,23.0,23.0,48.8,1,12.0,0.75,0.09,0.04,0.33,17.6,1.9,0.08,1,4.3,0.03,0.06,0.06,0.07,3.187923389804637,0.457839152338109,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23550000.0
23,3,0,2.0,4.0,0.0,70.0,0.0,2.0,1,3.0,66.2,0.0,0.0,0.5,0.0,2.0,1.0,34,34,0,1.21,-0.06,45.5,50.8,-5.3,-0.15,0.0,0.0,3532.0,3.0,0.0,0.0,0,0.0,0.03,0.0,0.0,0.0,7.2,0.1,0.12,0,0.1,0.0,0.0,0.0,0.0,2.189292770746625,-1.4935916751908578,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0
23,2,0,9.0,0.0,1.0,148.0,0.0,0.0,0,31.0,82.0,0.0,0.5,0.2,3.0,3.0,43.0,19,17,2,1.53,-0.12,22.1,26.0,-3.9,-0.23,11.0,1.0,1520.0,15.0,2.0,50.0,1,20.0,0.29,0.06,0.2,1.0,13.1,1.1,0.21,1,1.6,0.06,0.0,0.06,0.03,0.4101513192352925,-1.1819022697386896,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0
24,9,1,95.0,34.0,10.0,93.0,0.0,0.0,0,19.0,76.1,2.0,1.1,0.6,14.0,7.0,54.0,34,32,2,0.82,-0.43,25.1,45.6,-20.5,-0.68,43.0,117.0,1161.0,163.0,79.0,56.4,7,37.9,1.94,0.73,0.12,0.32,16.6,5.2,0.09,7,6.3,0.23,0.07,0.17,0.04,0.7184969992981618,4.563867449079593,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0
