Player,stats_Born,player_id
Aleix Vidal,1989,88490.0
Nacho Vidal,1995,216870.0
Gabriel Vidovic,2003,604327.0
Fabio Vieira,2000,537598.0
Ronaldo Vieira,1998,434676.0
Toni Villa,1995,337066.0
Asier Villalibre,1997,251897.0
Samuele Vignato,2004,650966.0
Emanuel Vignato,2000,394346.0
Tonny Vilhena,1995,182581.0
Gonzalo Villar,1998,398163.0
Iván Villar,1997,297194.0
Matías Viña,1997,439072.0
Rúben Vinagre,1999,357158.0
Carlos Vinícius,1995,525287.0
Alan Virginius,2003,654415.0
Mattia Viti,2002,493702.0
Vitinha,2000,487469.0
Daniel Vivian,1999,524000.0
Dušan Vlahović,2000,357498.0
Nikola Vlašić,1997,293200.0
Joel Voelkerling Persson,2003,647534.0
Kevin Vogt,1991,84435.0
Mërgim Vojvoda,1995,336125.0
Kevin Volland,1992,82009.0
Lukáš Vorlický,2002,552059.0
Cristian Volpato,2003,746891.0
Robert Wagner,2003,690429.0
Aster Vranckx,2002,503881.0
Stefan de Vrij,1992,111196.0
Walace,1995,323954.0
Elye Wahi,2003,659542.0
Theo Walcott,1989,33713.0
Luca Waldschmidt,1996,196095.0
Kyle Walker,1990,95424.0
Sebastian Walukiewicz,2000,345458.0
Kyle Walker-Peters,1997,341051.0
Danny Ward,1993,203026.0
Joel Ward,1989,92572.0
Aaron Wan-Bissaka,1997,477758.0
Paul Wanner,2005,900909.0
James Ward-Prowse,1994,181579.0
Julian Weigl,1995,196792.0
Adam Webster,1995,212847.0
Wout Weghorst,1992,228645.0
Timothy Weah,2000,370846.0
Ollie Watkins,1995,324358.0
Noah Weißhaupt,2001,392163.0
Nelson Weiper,2005,796213.0
Mitchell Weiser,1994,119211.0
Shon Weissman,1996,247652.0
Danny Welbeck,1990,67063.0
Axel Werner,1996,236734.0
Marcel Wenig,2004,654872.0
Harvey White,2001,581598.0
Ben White,1997,335721.0
Timo Werner,1996,170527.0
Joseph Whitworth,2004,670840.0
Silvan Widmer,1993,168989.0
Iñaki Williams,1994,255508.0
Neco Williams,2001,503680.0
Nico Williams,2002,709187.0
Georginio Wijnaldum,1990,49499.0
Mateusz Wieteska,1997,208172.0
Willian,1988,52769.0
Joe Willock,1999,340329.0
Callum Wilson,1992,123682.0
Harry Wilson,1997,279455.0
Patrick Wimmer,2001,533295.0
Jonas Wind,1999,391004.0
Harry Winks,1996,249126.0
Przemysław Wiśniewski,1998,386967.0
Frederik Winther,2001,569349.0
Axel Witsel,1989,35047.0
Florian Wirtz,2003,598577.0
Yoane Wissa,1996,388165.0
Maximilian Wöber,1998,263361.0
Hannes Wolf,1999,321070.0
Marius Wolf,1995,193900.0
Chris Wood,1991,108725.0
Christopher Wooh,2001,572326.0
Joe Worrall,1997,415970.0
Xeka,1994,290256.0
Granit Xhaka,1992,111455.0
Yusuf Yazıcı,1997,386726.0
Lamine Yamal,2007,937958.0
Jawad El Yamiq,1992,235412.0
Ryan Yates,1997,425902.0
Kelvin Yeboah,2000,589737.0
Gerard Yepes,2002,624436.0
Ashley Young,1985,14086.0
Maya Yoshida,1988,81789.0
Leny Yoro,2005,923831.0
Darlin Yongwa,2000,717118.0
Mohamed Youssouf,1988,57482.0
Illia Zabarnyi,2002,659089.0
Warren Zaïre-Emery,2006,810092.0
Mattia Zaccagni,1995,283735.0
Denis Zakaria,1996,334526.0
Dan-Axel Zagadou,1999,344598.0
Wilfried Zaha,1992,145988.0
Rodrigo Zalazar,1999,606752.0
Joseba Zaldúa,1992,197135.0
Oliver Zandén,2001,611195.0
Nicola Zalewski,2002,550108.0
Andre-Frank Zambo Anguissa,1995,354361.0
Nicolò Zaniolo,1999,392085.0
Luca Zanimacchia,1998,407265.0
Alessandro Zanoli,2000,397225.0
Duván Zapata,1991,73794.0
Mattia Zanotti,2003,582353.0
Davide Zappacosta,1992,173859.0
Oier Zarraga,1999,524010.0
Karim Zedadka,2000,612065.0
Akim Zedadka,1995,327863.0
Deyovaisio Zeefuik,1998,338032.0
Arber Zeneli,1995,222876.0
Marvin Zeegelaar,1990,92899.0
Mehdi Zeffane,1992,118303.0
Jordan Zemura,1999,633530.0
Aaron Zehnter,2004,730484.0
Robin Zentner,1994,160963.0
Nathan Zeze,2005,923832.0
Alessio Zerbin,1999,433584.0
Piotr Zieliński,1994,181136.0
Michael Zetterer,1995,196813.0
Edon Zhegrova,1999,496857.0
David Zima,2000,544149.0
Oleksandr Zinchenko,1996,203853.0
Hakim Ziyech,1993,217111.0
Joshua Zirkzee,2001,435648.0
Jeroen Zoet,1991,79045.0
Simon Zoller,1991,79967.0
Nadir Zortea,1999,392966.0
Tanguy Zoukrou,2003,917120.0
Martín Zubimendi,1999,423440.0
Kurt Zouma,1994,157509.0
Szymon Żurkowski,1997,387234.0
Petar Zovko,2002,602299.0
Igor Zubeldia,1997,355628.0
Martin Ødegaard,1998,316264.0
Max Aarons,2000,471690.0
Keyliane Abdallah,2006,1183719.0
Nabil Aberdin,2002,908621.0
Abdel Abqar,1999,559979.0
Joshua Acheampong,2006,1004708.0
Junior Adamu,2001,452477.0
Akor Adams,2000,607034.0
Elijah Adebayo,1998,319900.0
Simon Adingra,2002,658536.0
Adson,2000,868891.0
Nathaniel Adjei,2002,646829.0
Adryelson,1998,373433.0
Brandon Aguilera,2003,631996.0
Anel Ahmedhodžić,1999,377468.0
Tosin Aiyegun,1998,239647.0
Marley Aké,2001,682032.0
Ilias Akhomach,2004,709969.0
Aboubacar Ali,2006,1010855.0
Ebenezer Akinsanmiro,2004,969192.0
David Akpan Ankeye,2002,881610.0
Nabil Alioui,1999,344607.0
Tadeo Allende,1999,872184.0
Adrià Altimira,2001,466807.0
Sergi Altimira,2001,466801.0
Pontus Almqvist,1999,300532.0
Edson Álvarez,1997,401356.0
Hugo Álvarez,2003,892929.0
Papa Amadou Diallo,2004,1099726.0
Skelly Alvero,2002,855134.0
Michael Amir Murillo,1996,354482.0
Lorenzo Amatucci,2004,707450.0
Zeki Amdouni,2000,548729.0
Kofi Amoako,2005,814950.0
Miguel Ángel Rubio,1998,583510.0
Julian Araujo,2001,513970.0
Jon Aramburu,2002,661145.0
Jesús Areso,1999,488626.0
Asaf Arania,2005,917014.0
Oliver Arblaster,2004,874066.0
Simone Aresti,1986,41912.0
Matias Arezo,2002,611426.0
Iñigo Arguibide,2005,1065442.0
Yoël Armougom,1998,548716.0
José Arnaiz,1995,364603.0
Hákon Arnar Haraldsson,2003,652275.0
Jonathan Asp Jensen,2006,856274.0
Joel Asoro,1999,375391.0
Arthur Atta,2003,855308.0
Noah Atubolu,2002,526845.0
Yann Aurel Bisseck,2000,441986.0
Paulo Azzi,1994,310527.0
Neil El Aynaoui,2001,901019.0
Oussama El Azzouzi,2001,531065.0
Abdellah Baallal,2004,1028125.0
Shavy Babicka,2000,916920.0
Aliou Badara Baldé,2002,666977.0
Milan Badelj,1989,40633.0
Matthias Bader,1997,237162.0
Nicola Bagnolini,2004,818892.0
Mohamed Bamba,2001,619461.0
Samuel Bamba,2004,684318.0
Dilane Bakwa,2002,540664.0
Mamady Bangré,2001,817180.0
Mattia Bani,1993,176139.0
Valentín Barco,2004,849410.0
Davide Bartesaghi,2005,887638.0
Marc Bartra,1991,99922.0
Steven Baseya,2005,988468.0
Chris Basham,1988,52495.0
Calvin Bassey,1999,461883.0
Augusto Batalla,1996,275218.0
Elias Baum,2005,744857.0
Daniel Batz,1991,90317.0
Mohamed Bechikh,2005,886503.0
Adrian Beck,1997,273669.0
Owen Beck,2002,551001.0
Chris Bedia,1996,294791.0
Maximilian Beier,2002,578392.0
Amari'i Bell,1994,278166.0
Alaa Bellaarouch,2002,667991.0
Lucas Beltrán,2001,628366.0
Anis Ben Slimane,2001,546712.0
Carlos Benavídez,1998,431190.0
Lucas Beraldo,2003,872171.0
Jóhann Berg Guðmundsson,1990,89231.0
Sander Berge,1998,333014.0
Etrit Berisha,1989,77825.0
Medon Berisha,2003,583046.0
Bernardo,1995,241641.0
Matúš Bero,1995,204047.0
Luke Berry,1992,125685.0
Dimitry Bertaud,1998,371816.0
Jan-Niklas Beste,1999,342967.0
Davide Bettella,2000,357995.0
Sam Beukema,1998,433984.0
Jordan Beyer,2000,403898.0
Pep Biel,1996,263804.0
Davide Biraschi,1994,199927.0
Hendry Blank,2004,804831.0
Benicio Boaitey,2004,657817.0
Oscar Bobb,2003,661207.0
Sacha Boey,2000,475413.0
Jayden Bogle,2000,465717.0
Daniel Boloca,1998,441515.0
Adama Bojang,2004,1111912.0
Giovanni Bonfanti,2003,663900.0
Victor Boniface,2000,656681.0
Gennaro Borrelli,2000,459988.0
Saïmon Bouabré,2006,955356.0
Ayyoub Bouaddi,2007,1097139.0
Bilal Boutobba,1998,344151.0
Brau,2001,418560.0
Hugo Boutsingkham,2003,620319.0
Conor Bradley,2003,624258.0
Jarrad Branthwaite,2002,661053.0
Tim Breithaupt,2002,569457.0
Brenner,2000,412366.0
Ben Brereton,1999,426192.0
Bennit Bröger,2006,897479.0
Marco Brescianini,2000,459128.0
Maximilian Breunig,2000,584254.0
Rhian Brewster,2000,406560.0
Jacob Brown,1998,469958.0
Andre Brooks,2003,746739.0
Josh Brownhill,1995,293569.0
Alexander Brunst,1995,146693.0
Marnon Busch,1994,117478.0
Tajon Buchanan,1999,638793.0
Mason Burstow,2003,874080.0
Reece Burke,1996,264220.0
Pablo Busto,2005,1054909.0
José Callejón,1987,61253.0
Jovane Cabral,1998,448466.0
Lamine Camara,2004,918969.0
Riccardo Calafiori,2002,502821.0
Francesco Camarda,2008,1058368.0
José Campaña,1993,120095.0
Fali Candé,1998,520530.0
Luigi Canotto,1994,188436.0
Gino Caoki,2004,918250.0
Dani Cárdenas,1997,397676.0
Elia Caprile,2001,421873.0
Marc Cardona,1995,443222.0
Sergi Cardona,1999,678406.0
Johnny Cardoso,2001,689505.0
Álvaro Carreras,2003,811778.0
Rasmus Carstensen,2000,542697.0
Antonin Cartillier,2004,774772.0
Marc Casado,2003,636695.0
Cesare Casadei,2003,622380.0
Kaelan Casey,2004,845321.0
Josué Casimir,2001,763182.0
Cristian Cásseres Jr.,2000,467632.0
Giuseppe Caso,1998,398030.0
Santiago Castro,2004,849520.0
Ivan Cavaleiro,1993,149716.0
Václav Černý,1997,242063.0
Charlys,2004,1082519.0
Jhoanner Chávez,2002,713787.0
Alberto Cerri,1996,197751.0
Leonardo Cerri,2003,672830.0
Walid Cheddira,1998,521407.0
Youssef Chermiti,2004,670688.0
Tawanda Chirewa,2003,724783.0
Alphadjo Cissè,2006,964087.0
Jacob Christensen,2001,515017.0
Djaoui Cissé,2004,931160.0
Tahith Chong,1999,344830.0
Leon Chiwome,2006,1043634.0
Jordan Clark,1993,184129.0
Silvi Clúa,2005,1061660.0
Saúl Coco,1999,588426.0
Ibrahim Cissoko,2003,575693.0
Giorgio Cittadini,2002,616628.0
Maxime Colin,1991,156618.0
Alois Confais,1996,292820.0
Bambasé Conté,2003,574193.0
Nnamdi Collins,2004,684315.0
Pietro Comuzzo,2005,746712.0
Jack Cork,1989,40613.0
Giacomo Corona,2004,909894.0
Tommaso Corazza,2004,818880.0
Jeppe Corfitzen,2004,709985.0
Theo Corbeanu,2002,568535.0
Oscar Cortés,2003,975689.0
Grégoire Coudert,1999,525155.0
Mamadou Coulibaly,1999,472161.0
João Costa,2005,936536.0
Mamadou Coulibaly,2004,967976.0
Crespo,1996,498529.0
Cristian,1998,355915.0
Iván Cuéllar,1984,27493.0
Pau Cubarsí,2007,962110.0
Juan Cruz,1999,585700.0
Josh Cullen,1996,242606.0
Tomáš Čvančara,2000,544148.0
Eric Curbelo,1994,390823.0
Alberto Dadie,2002,711377.0
Marvin Cuni,2001,453864.0
Sam Curtis,2005,741267.0
Trévis Dago,2005,984697.0
Ameen Al-Dakhil,2002,620598.0
Jayden Danns,2006,939290.0
Raimane Daou,2004,960655.0
Mohamed Daramy,2002,574385.0
Lukas Daschner,1998,334213.0
Keinan Davis,1998,412660.0
Alessandro Deiola,1995,235931.0
Hannes Delcroix,1999,338635.0
Alessandro Dellavalle,2004,704825.0
Arthur Desmas,1994,379869.0
Jessy Deminguet,1998,539232.0
Samuele Di Benedetto,2005,826064.0
Raffaele Di Gennaro,1993,70580.0
Olivier Deman,2000,621802.0
Lamine Diack,2000,649024.0
Alessandro Di Pardo,1999,457674.0
Oumar Diakité,2003,847279.0
Moussa Diakité,2003,979235.0
Amad Diallo,2002,536835.0
Amadou Diallo,2003,533086.0
Mahamadou Diawara,2005,1053147.0
Assane Diao,2005,1061282.0
Víctor Díaz,1988,58330.0
Famara Diedhiou,1992,237125.0
Andy Diouf,2003,711976.0
Chaim El Djebali,2004,743501.0
Jaume Doménech,1990,227805.0
Guillaume Dietsch,2001,463601.0
Lewis Dobbin,2003,627248.0
Mario Dominguez,2004,941867.0
Jamie Donley,2005,796305.0
Carlos Dotor,2001,623524.0
Patrick Dorgu,2004,926952.0
Alberto Dossena,1998,385394.0
Alfie Doughty,1999,608175.0
Douglas,1997,447661.0
Anastasios Douvikas,1999,523318.0
Nikola Dovedan,1994,120189.0
Artem Dovbyk,1997,343537.0
Damion Downs,2004,820241.0
Tommy Doyle,2001,433183.0
Radu Drăgușin,2002,568559.0
Tim Drexler,2005,822958.0
Rubén Duarte,1995,177046.0
Paul Dummett,1991,170321.0
Aron Dønnum,1998,476836.0
George Earthy,2004,697280.0
John Egan,1992,121324.0
Simon Ebonog,2004,770436.0
Simon Elisor,1999,804661.0
Aarón Escandell,1995,284430.0
Hjalmar Ekdal,1998,392179.0
Caleb Ekuban,1994,199953.0
Emanuel Emegha,2003,559328.0
Oscar Estupiñan,1996,388266.0
Raúl Fernández,1988,54217.0
Ilhan Fakili,2006,1047101.0
Giovanni Fabbian,2003,633668.0
Ichem Ferrah,2005,1083024.0
Andrea Ferraris,2003,708079.0
André Ferreira,1996,290346.0
João Ferreira,2001,744024.0
Nacho Ferri,2004,867357.0
Rachad Fettal,2005,891310.0
Seydou Fini,2006,866250.0
Max Finkgräfe,2004,810649.0
John Fleck,1991,54383.0
Malick Fofana,2005,743386.0
Wes Foderingham,1991,61697.0
Jonas Föhrenbach,1996,192169.0
Michael Folorunsho,1998,377042.0
Héctor Fort,2006,937955.0
Omari Forson,2004,670845.0
Lyle Foster,2000,467623.0
Matheus França,2004,743597.0
Nathan Fraser,2005,863741.0
Shiō Fukuda,2004,1073997.0
Morten Frendrup,2001,503871.0
Gerardo Fusco,2005,928051.0
Jorge de Frutos,1997,455181.0
Daniel Fuzato,1997,438682.0
Gonzalo García,2004,935230.0
Jastin García,2004,1061665.0
Ulisses Garcia,1996,192616.0
Santiago García,2001,732096.0
Luca Garritano,1994,205677.0
Gelabert,2000,505308.0
Federico Gattoni,1999,660735.0
Yarek Gasiorowski,2005,895334.0
Yann Gboho,2001,463613.0
Francesco Gelli,1996,337811.0
Farés Ghedjemis,2002,888738.0
Luca Gemello,2000,463792.0
Anwar El Ghazi,1995,183720.0
Alfie Gilchrist,2003,790992.0
Ryan Giles,2000,504581.0
Benedikt Gimber,1997,227084.0
Unai Gómez,2003,834752.0
Klaus Gjasula,1989,57598.0
Edoardo Goldaniga,1993,242940.0
Enso Gonzalez,2005,1060740.0
Iron Gomis,1999,693352.0
Fabio González,1997,531062.0
Hugo González,2003,707279.0
Iñaki González,2004,1019408.0
Urko González,2001,625651.0
Kaide Gordon,2004,732119.0
Pablo Gozalbez,2001,622992.0
Daniel Gore,2004,747153.0
Mathieu Gorgelin,1990,60543.0
Jens Grahl,1988,40034.0
Samuel Grandsir,1996,432772.0
Álex Grimaldo,1995,193082.0
Mason Greenwood,2001,532826.0
Florian Grillitsch,1995,195736.0
Morgan Guilavogui,1998,691786.0
Arda Güler,2005,861410.0
Albert Guðmundsson,1997,305947.0
Jon Guridi,1995,289257.0
Marc Guiu,2006,938158.0
Robin Hack,1998,284010.0
Isak Hansen-Aarøen,2004,670116.0
Ianis Hagi,1998,282076.0
Antwoine Hackford,2004,670859.0
Oualid El Hajjam,1991,283127.0
Gustavo Hamer,1997,322985.0
Ridgeciano Haps,1993,228444.0
Daiki Hashioka,1999,387191.0
Pantelis Hatzidiakos,1997,144244.0
Luis Henrique,2001,691316.0
Silvan Hefti,1997,237666.0
Cristian Herrera,1991,237617.0
James Hill,2002,611793.0
Benedict Hollerbach,2001,453870.0
Fabian Holland,1990,54846.0
Mathias Honsak,1996,283497.0
Sydney van Hooijdonk,2000,439292.0
Fraser Hornby,1999,388160.0
Xabier Huarte Armendáriz,2001,634125.0
Dean Huijsen,2005,890290.0
Andrej Ilic,2000,583699.0
Imanol,2000,829968.0
Chukwubuikem Ikwuemesi,2001,929494.0
Joel Imasuen,2004,797563.0
Gino Infantino,2003,831162.0
Jérémy Jacquet,2005,1004301.0
Tim Iroegbunam,2003,696589.0
Thomas Isherwood,1998,322075.0
Gustav Isaksen,2001,462823.0
Yanis Issoufou,2006,1047104.0
Filip Jagiełło,1997,242813.0
Ablie Jallow,1998,366045.0
Danley Jean-Jacques,2000,628834.0
Mikel Jauregizar,2003,938729.0
Jakub Jankto,1996,319160.0
Nuha Jatta,2006,974561.0
Salim El Jebari,2004,935457.0
Alejandro Jiménez,2005,741257.0
Joseph Johnson,2006,1088818.0
João Pedro,2001,626724.0
Daniel Jebbison,2003,746740.0
Jeremy Jorge,2003,1041934.0
Kaio Jorge,2002,620477.0
Kamil Jóźwiak,1998,289167.0
Antoine Joujou,2003,1028162.0
Mads Juel Andersen,1997,407021.0
David Jurásek,2000,500054.0
Julian Justvan,1998,324861.0
Sory Kaba,1995,355689.0
Mohamed Kaba,2001,911328.0
Christian Kabasele,1991,81512.0
Yaya Kader Fofana,2004,1044893.0
Hassane Kamara,1994,290017.0
Willy Kambwala,2004,780630.0
Thomas Kaminski,1992,77757.0
Jesper Karlsson,1998,367992.0
Loris Karius,1993,85864.0
Emir Karic,1997,286596.0
Panos Katseris,2001,816308.0
Mikkel Kaufmann,2001,545332.0
Michael Kayode,2004,823486.0
Ibrahima Kebe,2000,785967.0
Yassine Kechta,2002,667967.0
Habib Keita,2002,669000.0
Thomas Keller,1999,485747.0
Omari Kellyman,2005,926135.0
Aljoscha Kemlein,2004,692737.0
Tobias Kempe,1989,42072.0
Milos Kerkez,2003,730861.0
Kaine Kesler-Hayden,2002,626888.0
Reda Khadra,2001,405686.0
Abdukodir Khusanov,2004,763079.0
Davy Klaassen,1993,182932.0
Tim Kleindienst,1995,193033.0
Christoph Klarer,2000,346849.0
Philipp Köhn,1998,251322.0
Mert Kömür,2005,777005.0
Abdoul Koné,2005,1130445.0
Amadou Koné,2005,1178474.0
Therence Koudou,2004,910176.0
Koffi Kouao,1998,481513.0
Dawid Kownacki,1997,208167.0
Frans Krätzig,2003,604320.0
Matej Kovar,2000,550829.0
Thomas Kristensen,2002,698259.0
Mahmut Kücüksahin,2004,730486.0
Nikola Krstović,2000,434433.0
Christian Kühlwetter,1996,184204.0
Mohammed Kudus,2000,543499.0
Moritz-Broni Kwarteng,1998,316575.0
Justin Kumi,2004,808559.0
Berkan Kutlu,1998,469787.0
Yoel Lago,2004,939374.0
Giorgi Kvernadze,2003,412758.0
Daler Kuzyaev,1993,279570.0
Mathis Lambourde,2006,979766.0
Didier Lamkel Zé,1996,442320.0
Bruno Langa,1997,631472.0
Hugo Larsson,2004,931838.0
Gianluca Lapadula,1990,130394.0
Nicola Leali,1993,136111.0
Adrien Lebeau,1999,395674.0
Stefan Lekovic,2004,797572.0
Álvaro Lemos,1993,230222.0
Luca Lipani,2005,724106.0
Gautier Lloris,1995,249636.0
Abou Lô,2000,739076.0
Tom Lockyer,1994,207742.0
Elysée Logbo,2004,770407.0
Noah Loosli,1997,265209.0
Fermin López,2003,636703.0
Enzo Loiodice,2000,581781.0
Javi López,2002,568158.0
Tom Louchet,2003,750904.0
Imran Louza,1999,635336.0
Max Lowe,1997,258885.0
Lorenzo Lucca,2000,572265.0
Karlo Lulić,1996,240252.0
Mateus Lusuardi,2004,1159022.0
Andreas Luthe,1987,41323.0
Zito Luvumbo,2002,666547.0
Joshua M'Bahia,2005,1247360.0
Senne Lynen,1999,338668.0
Othmane Maamma,2005,1081219.0
Ian Maatsen,2002,485585.0
Habib Maïga,1996,293944.0
Matej Maglica,1998,433388.0
Radosław Majecki,1999,346546.0
Frank Magri,1999,807689.0
Adel Mahamoud,2003,952436.0
Patrick Mainka,1994,133731.0
Jordy Makengo,2001,815078.0
Julián Malatini,2001,830108.0
Aaron Malouda,2005,974996.0
Antoine Makoumbou,1998,460651.0
Wilson Manafá,1994,257388.0
Lennard Maloney,1999,392710.0
David Mamutovic,2000,361508.0
Marco Mancosu,1988,51736.0
Braydon Manu,1997,231590.0
Benson Manuel,1997,322702.0
Mirko Marić,1995,215649.0
Kostas Manolas,1991,104752.0
Christos Mandas,2001,481675.0
Rafa Marín,2002,662261.0
Mika Mármol,2001,617060.0
Unai Marrero,2001,625657.0
Jon Martin,2006,1018938.0
Agustín Martegani,2000,732507.0
Mario Martín,2004,948273.0
Tommaso Martinelli,2006,934159.0
Josep Martinez,1998,388516.0
Marc Martínez,1990,129374.0
Marvin,2000,471055.0
Roberto Massimo,2000,431561.0
Clinton Mata,1992,187718.0
Alex Matos,2004,670850.0
Remi Matthews,1994,196722.0
Alan Matturro,2004,861981.0
Noam Mayoka-Tika,2003,902467.0
Senny Mayulu,2006,903693.0
Youssef Maziz,1998,481116.0
Luca Mazzitelli,1995,226025.0
Ethan Mbappé,2006,903666.0
Malick Mbaye,2004,707063.0
Nolan Mbemba,1995,276768.0
Jordi Mboula,1999,331498.0
James Mcatee,2002,583199.0
James McConnell,2004,845289.0
Óscar Melendo,1997,448344.0
Arthur Melo,1996,362842.0
Marvin Mehlem,1997,237226.0
Hannibal Mejbri,2003,607224.0
Tomás Mendes,2004,646734.0
Bruno Méndez,1999,552912.0
Benjamin Mendy,1994,157495.0
Leonardo Mendicino,2006,938678.0
Formose Mendy,2001,649023.0
Teden Mengi,2002,548470.0
Bastien Meupiyou,2006,955253.0
Omenuke Mfulu,1994,203516.0
Lucas Michal,2005,810909.0
Georges Mikautadze,2000,729814.0
Jovan Milošević,2005,943795.0
Lucas Mincarelli,2004,982393.0
Ignacio Miramon,2003,836518.0
Ignasi Miquel,1992,70245.0
Kevin Miranda,2003,734898.0
Stefan Mitrović,2002,726526.0
Marko Mladenović,2005,922413.0
Jakub Moder,1999,384461.0
Alberto Moleiro,2003,733576.0
Enzo Mongo,2005,1119455.0
Ilario Monterisi,2001,550116.0
Mikey Moore,2007,1011147.0
Diego Moreira,2004,655006.0
Jorge Moreno,2001,717957.0
Mateu Morey,2000,388513.0
Carlton Morris,1995,246963.0
Yerson Mosquera,2001,716276.0
Loris Mouyokolo,2001,799936.0
Samuele Mulattieri,2000,457422.0
Jannik Müller,1994,119286.0
Andreas Müller,2000,438315.0
Kevin Müller,1991,43824.0
Marcus Müller,2002,698523.0
Rodrigo Muniz,2001,735571.0
Daniel Muñoz,1996,493003.0
Javier Muñoz,1995,282421.0
Finley Munroe,2005,845723.0
Arijanet Muric,1998,371021.0
Murillo,2002,1005649.0
Alex Murphy,2004,900601.0
Kingstone Mutandwa,2003,1111663.0
Joel Mvuka,2002,700078.0
Florent Muslija,1998,337036.0
Junior Mwanga,2003,1011200.0
Kévin N'Doram,1996,342209.0
Bilal Nadir,2003,659520.0
Phillipp Mwene,1994,127573.0
Marvelous Nakamba,1994,324882.0
Mahamadou Nagida,2005,1176345.0
Keito Nakamura,2000,405397.0
Nahitan Nández,1995,315063.0
Natan,2001,735568.0
Lapo Nava,2004,815563.0
Iliman Ndiaye,2000,623570.0
Massamba Ndiaye,2001,916497.0
Rassoul Ndiaye,2001,662242.0
Loïc Nego,1991,122840.0
Dan Ndoye,2000,365108.0
Cher Ndour,2004,651005.0
Michael Ndiweni,2003,698151.0
Joseph Nduquidi,2004,919620.0
Zack Nelson,2004,965940.0
Steve Ngoura,2005,923838.0
Moritz Nicolas,1997,284270.0
Carlos Neva,1996,448844.0
Niels Nkounkou,2000,591193.0
Shamar Nicholson,1997,354666.0
Peru Nolaskoain,1998,447052.0
Joseph Nonge,2005,748807.0
Jonathan Norbye,2007,1006916.0
Rhys Norrington-Davies,1999,543164.0
Oliver Norwood,1991,73547.0
Tijjani Noslin,1999,457736.0
Ernest Nuamah,2003,955070.0
Fabian Nürnberger,1999,349433.0
Kasim Nuhu,1995,263801.0
Rabby Nzingoula,2005,1068110.0
Adam Obert,2002,568333.0
Jake O'Brien,2001,711544.0
Mark O'Mahony,2005,943549.0
Michael Obafemi,2000,444208.0
Dara O'Shea,1999,401320.0
Jens Odgaard,1999,345590.0
Chiedozie Ogbene,1997,392591.0
Noah Okafor,2000,346890.0
Maduka Okoye,1999,340353.0
Masaya Okugawa,1996,307052.0
Joseph Okumu,1997,453376.0
Aingeru Olabarrieta,2005,1056971.0
Michael Olakigbe,2004,734425.0
Becir Omeragic,2002,507344.0
Ryan One,2006,1031293.0
Andrew Omobamidele,2002,621993.0
Samu Omorodion,2004,991268.0
Tyler Onyango,2003,663225.0
Fred Onyedinma,1996,305274.0
Eneko Ortiz,2003,892217.0
Leon Opitz,2005,825073.0
Gift Orban,2002,1018259.0
Christopher Operi,1997,469976.0
Gaetano Oristanio,2002,613393.0
Asier Osambela,2004,1038512.0
Milutin Osmajić,1999,542819.0
Ben Osborn,1994,218087.0
Kassoum Ouattara,2004,947360.0
Gabriel Osho,1998,364409.0
William Osula,2003,609556.0
Jesús Owono,2001,631693.0
Alexandre Oukidja,1988,56809.0
Aiham Ousou,2000,585068.0
Patrick Ouotro,2005,1099652.0
Anthony Oyono,2001,804812.0
Willian Pacho,2001,661171.0
Riccardo Pagano,2004,659415.0
Joaquín Panichelli,2002,1064871.0
Pablo Pagis,2002,810411.0
Christos Papadopoulos,2004,940135.0
Victor Parada,2002,591957.0
Merveille Papela,2001,405689.0
Sokratis Papastathopoulos,1988,34322.0
Ben Parkinson,2005,922764.0
Aleksandar Pavlovic,2004,792380.0
Nicolás Paz,2004,948294.0
Martín Payero,1998,555820.0
Leonardo Pavoletti,1988,64793.0
Myles Peart-Harris,2002,587002.0
Sydie Peck,2004,745851.0
Pejiño,1996,534379.0
Marcus Pedersen,2000,583404.0
